"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"**Spec:** `auth/login-modal-desktop.spec.ts:64`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @desktop @auth @prod","5000","Submitting valid credentials in the modal signs the user in","Desktop","2026-09-11","passed","2026-09-11","Login - Desktop Modal","","",""
"**Spec:** `navigation/entries-nav-indicator.spec.ts:21`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @navigation @prod","21291","Indicator stays under ""Entries"" when toggling Active and History","Mobile Chrome","2026-09-11","passed","2026-09-11","Bottom nav - Entries active indicator","","",""
"**Spec:** `signup/signup.spec.ts:32`

**Project:** Mobile Safari · **Env:** staging · **Release:** local

**User:** default (qa***)

**Tags:** @signup @terms","1809","Header ""Join Now"" opens Terms page","Mobile Safari","2026-09-11","passed","2026-09-11","Signup - Entry Points","","",""
"**Spec:** `contests/user-enter-contest.spec.ts:131`

**Project:** Mobile Safari · **Env:** staging · **Release:** local

**User:** default (qa***)

**Tags:** @contests @mutates @money","34091","Submitting a contest raises the entry amount and max payout totals","Mobile Safari","2026-09-11","passed","2026-09-11","Contests - Enter Contest","","",""
"**Spec:** `transactions/transactions.spec.ts:232`

**Project:** Mobile Chrome · **Env:** staging · **Release:** local

**User:** default (qa***)

**Tags:** @transactions @prod","2942","Each type filter requests its category and lists only that category","Mobile Chrome","2026-09-11","passed","2026-09-11","Transactions - transaction log","","",""
"**Spec:** `entries/entries.spec.ts:185`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @entries","17491","Switching from 6 Months to 7 Days never increases the history count","Mobile Chrome","2026-09-11","passed","2026-09-11","My Entries - Active and History","","",""
"**Spec:** `navigation/shell.spec.ts:62`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @navigation @prod","8366","/_offline renders the offline page and Reload reloads it","Mobile Safari","2026-09-11","passed","2026-09-11","Shell - system pages","","",""
"**Spec:** `navigation/legal.spec.ts:27`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @navigation @legal @prod","12155","/privacy-policy renders the Privacy Policy PDF","Desktop","2026-09-11","passed","2026-09-11","Legal - policy documents","","",""
"**Spec:** `entries/entry-card.spec.ts:364`

**Project:** Mobile Safari · **Env:** staging · **Release:** local

**User:** default (qa***)

**Tags:** @entries @contests @mutates @money","17210","Confirming cancel twice fires the cancel request only once (double-submit guard)","Mobile Safari","2026-09-11","passed","2026-09-11","My Entries - cancel entry","","",""
"**Spec:** `slip-sharing/tail-feed.spec.ts:107`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @tailFeed @mutates @money","17313","Following tab shows the empty state (single user, no follows)","Mobile Safari","2026-09-11","passed","2026-09-11","Tail feed - share toggle and tailing","","",""
